date,region,channel,format,tier,units,gross_revenue_gbp,cogs_fees_gbp,profit_gbp,customer_age_band,customer_segment,customer_income_band,week
2023-12-09,Rest_of_UK,Amazon,Digital,N/A,1,19.51,2.59,16.91,35-44,Senior,50-75k,2023-12-04/2023-12-10
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,50.53,4.7,45.83,45-54,Mid_Career,75k+,2023-12-11/2023-12-17
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.06,2.09,11.97,35-44,Early_Career,20-35k,2023-11-20/2023-11-26
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.75,1.64,9.11,55+,Early_Career,35-50k,2023-11-13/2023-11-19
2023-11-26,Rest_of_UK,Amazon,Print,N/A,1,34.87,12.17,22.7,25-34,Mid_Career,<20k,2023-11-20/2023-11-26
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,47.23,6.15,41.08,25-34,Senior,75k+,2023-12-11/2023-12-17
2023-12-02,Rest_of_UK,Humble_Direct,Digital,TIER_36,4,221.49,26.92,194.57,25-34,Early_Career,75k+,2023-11-27/2023-12-03
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,49.37,8.44,40.92,45-54,Early_Career,20-35k,2023-11-13/2023-11-19
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,114.64,14.65,99.99,25-34,Early_Career,35-50k,2023-12-18/2023-12-24
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,50.58,6.93,43.65,35-44,Early_Career,35-50k,2023-11-27/2023-12-03
2023-11-04,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,42.67,7.19,35.48,35-44,Early_Career,35-50k,2023-10-30/2023-11-05
2023-12-21,Rest_of_UK,Amazon,Digital,N/A,2,43.97,4.32,39.65,16-24,Mid_Career,50-75k,2023-12-18/2023-12-24
2023-11-22,Manchester,Humble_Direct,Digital,TIER_18,1,20.71,2.57,18.14,16-24,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.85,1.17,12.68,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,49.29,8.75,40.55,25-34,Early_Career,50-75k,2023-11-13/2023-11-19
2023-12-03,Rest_of_UK,Amazon,Print,N/A,3,94.96,36.15,58.81,16-24,Senior,75k+,2023-11-27/2023-12-03
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.99,2.87,22.12,55+,Early_Career,35-50k,2023-11-13/2023-11-19
2023-11-03,Rest_of_UK,Amazon,Print,N/A,1,34.8,13.35,21.44,16-24,Hobbyist,35-50k,2023-10-30/2023-11-05
2023-11-01,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,23.79,3.06,20.74,45-54,Student,<20k,2023-10-30/2023-11-05
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.58,1.33,12.25,45-54,Student,20-35k,2023-11-27/2023-12-03
2023-11-30,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.55,1.84,8.71,45-54,Student,35-50k,2023-11-27/2023-12-03
2023-11-12,Rest_of_UK,Humble_Direct,Print,TIER_10,2,28.16,16.1,12.06,25-34,Student,35-50k,2023-11-06/2023-11-12
2023-11-02,Rest_of_UK,Amazon,Digital,N/A,2,28.67,2.72,25.95,35-44,Student,20-35k,2023-10-30/2023-11-05
2023-11-21,Rest_of_UK,Humble_Direct,Print,TIER_18,1,21.41,10.55,10.87,45-54,Early_Career,<20k,2023-11-20/2023-11-26
2023-11-24,Rest_of_UK,Other_Online,Print,N/A,1,32.32,13.38,18.94,45-54,Early_Career,35-50k,2023-11-20/2023-11-26
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.27,1.21,9.06,35-44,Early_Career,35-50k,2023-11-20/2023-11-26
2023-11-05,Manchester,Humble_Direct,Digital,TIER_10,2,26.35,3.98,22.37,35-44,Early_Career,20-35k,2023-10-30/2023-11-05
2023-12-03,Rest_of_UK,Amazon,Print,N/A,1,19.75,10.72,9.03,35-44,Mid_Career,20-35k,2023-11-27/2023-12-03
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,27.2,3.37,23.82,35-44,Hobbyist,<20k,2023-12-18/2023-12-24
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_18,5,95.41,12.32,83.09,35-44,Hobbyist,20-35k,2023-12-11/2023-12-17
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.27,4.66,23.61,16-24,Student,<20k,2023-11-20/2023-11-26
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,47.59,8.22,39.37,25-34,Student,50-75k,2023-12-11/2023-12-17
2023-11-19,Manchester,Humble_Direct,Digital,TIER_36,1,47.75,6.35,41.4,35-44,Hobbyist,50-75k,2023-11-13/2023-11-19
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.59,1.32,10.28,25-34,Hobbyist,50-75k,2023-12-04/2023-12-10
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,52.42,7.9,44.52,25-34,Early_Career,20-35k,2023-12-04/2023-12-10
2023-11-23,Rest_of_UK,Other_Online,Print,N/A,1,25.76,12.53,13.23,45-54,Student,35-50k,2023-11-20/2023-11-26
2023-12-11,Rest_of_UK,Humble_Direct,Print,TIER_36,1,41.84,11.95,29.89,25-34,Student,35-50k,2023-12-11/2023-12-17
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.55,8.82,48.73,45-54,Mid_Career,35-50k,2023-11-13/2023-11-19
2023-11-26,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,44.54,7.15,37.39,45-54,Senior,20-35k,2023-11-20/2023-11-26
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,54.12,9.55,44.57,25-34,Early_Career,35-50k,2023-12-11/2023-12-17
2023-11-09,Rest_of_UK,Indie_Bookshop,Print,N/A,2,52.02,19.99,32.03,25-34,Student,75k+,2023-11-06/2023-11-12
2023-11-11,Manchester,Humble_Direct,Digital,TIER_36,2,99.25,11.15,88.1,25-34,Early_Career,75k+,2023-11-06/2023-11-12
2023-11-24,Manchester,Amazon,Print,N/A,1,34.24,10.51,23.73,35-44,Senior,20-35k,2023-11-20/2023-11-26
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.37,3.1,17.27,25-34,Student,<20k,2023-11-06/2023-11-12
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.18,2.23,15.95,16-24,Mid_Career,35-50k,2023-12-18/2023-12-24
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,39.09,3.34,35.75,35-44,Early_Career,35-50k,2023-12-18/2023-12-24
2023-11-22,Manchester,Humble_Direct,Digital,TIER_18,1,25.88,3.65,22.24,25-34,Mid_Career,35-50k,2023-11-20/2023-11-26
2023-11-04,Rest_of_UK,Humble_Direct,Print,TIER_10,2,31.46,17.02,14.44,25-34,Early_Career,75k+,2023-10-30/2023-11-05
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.76,1.3,14.46,35-44,Student,50-75k,2023-12-11/2023-12-17
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,56.5,5.66,50.83,35-44,Early_Career,<20k,2023-11-06/2023-11-12
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.51,2.21,16.3,45-54,Hobbyist,75k+,2023-11-20/2023-11-26
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,6,77.38,13.06,64.32,35-44,Hobbyist,20-35k,2023-12-18/2023-12-24
2023-11-17,Rest_of_UK,Amazon,Print,N/A,1,26.38,10.5,15.88,25-34,Hobbyist,50-75k,2023-11-13/2023-11-19
2023-12-05,Rest_of_UK,Humble_Direct,Print,TIER_18,1,24.66,12.75,11.91,55+,Senior,75k+,2023-12-04/2023-12-10
2023-11-24,Manchester,Humble_Direct,Digital,TIER_10,1,12.94,1.69,11.24,25-34,Mid_Career,<20k,2023-11-20/2023-11-26
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.96,2.04,11.92,45-54,Mid_Career,<20k,2023-11-27/2023-12-03
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,81.89,12.83,69.07,35-44,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.48,3.41,21.07,55+,Student,20-35k,2023-11-13/2023-11-19
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,109.41,12.27,97.14,16-24,Early_Career,<20k,2023-10-30/2023-11-05
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.62,2.46,26.16,45-54,Early_Career,<20k,2023-11-13/2023-11-19
2023-11-08,Rest_of_UK,Amazon,Digital,N/A,2,22.05,2.21,19.84,25-34,Mid_Career,50-75k,2023-11-06/2023-11-12
2023-11-05,Manchester,Humble_Direct,Digital,TIER_18,2,53.11,6.94,46.16,25-34,Student,35-50k,2023-10-30/2023-11-05
2023-11-12,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.55,4.17,20.38,25-34,Mid_Career,50-75k,2023-11-06/2023-11-12
2023-12-02,Rest_of_UK,Other_Online,Print,N/A,3,65.36,31.92,33.44,16-24,Early_Career,35-50k,2023-11-27/2023-12-03
2023-12-07,Rest_of_UK,Amazon,Digital,N/A,1,14.29,2.12,12.17,25-34,Hobbyist,20-35k,2023-12-04/2023-12-10
2023-12-05,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,49.65,6.85,42.8,25-34,Student,<20k,2023-12-04/2023-12-10
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.9,1.48,12.41,16-24,Student,75k+,2023-11-06/2023-11-12
2023-12-13,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,18.94,2.5,16.44,35-44,Early_Career,35-50k,2023-12-11/2023-12-17
2023-11-03,Manchester,Humble_Direct,Digital,TIER_18,2,42.56,5.65,36.91,35-44,Student,50-75k,2023-10-30/2023-11-05
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.43,4.31,21.12,25-34,Mid_Career,20-35k,2023-11-13/2023-11-19
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.39,3.07,21.32,45-54,Senior,20-35k,2023-11-20/2023-11-26
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.78,4.14,32.64,25-34,Mid_Career,50-75k,2023-11-27/2023-12-03
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,51.95,6.17,45.77,55+,Early_Career,35-50k,2023-11-13/2023-11-19
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.9,2.05,10.85,25-34,Early_Career,35-50k,2023-11-27/2023-12-03
2023-11-02,Rest_of_UK,Humble_Direct,Digital,TIER_36,3,120.86,16.44,104.42,16-24,Mid_Career,35-50k,2023-10-30/2023-11-05
2023-12-04,Rest_of_UK,Other_Online,Digital,N/A,1,17.93,2.9,15.03,35-44,Early_Career,<20k,2023-12-04/2023-12-10
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,53.08,7.94,45.15,25-34,Mid_Career,20-35k,2023-12-11/2023-12-17
2023-11-18,Manchester,Humble_Direct,Digital,TIER_18,1,28.62,4.18,24.44,45-54,Mid_Career,50-75k,2023-11-13/2023-11-19
2023-11-04,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,80.42,8.33,72.09,16-24,Senior,75k+,2023-10-30/2023-11-05
2023-11-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,21.29,2.21,19.08,35-44,Mid_Career,75k+,2023-11-06/2023-11-12
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.56,2.1,23.46,35-44,Early_Career,35-50k,2023-11-06/2023-11-12
2023-12-04,Rest_of_UK,Humble_Direct,Print,TIER_36,2,89.66,19.59,70.07,25-34,Student,35-50k,2023-12-04/2023-12-10
2023-12-12,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,50.05,8.15,41.9,16-24,Mid_Career,<20k,2023-12-11/2023-12-17
2023-11-05,Manchester,Humble_Direct,Digital,TIER_10,2,31.52,3.6,27.92,55+,Student,50-75k,2023-10-30/2023-11-05
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,45.36,4.61,40.75,16-24,Mid_Career,50-75k,2023-11-20/2023-11-26
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,48.39,6.21,42.18,35-44,Early_Career,35-50k,2023-11-06/2023-11-12
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.11,1.01,9.11,35-44,Mid_Career,50-75k,2023-11-27/2023-12-03
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.36,2.0,13.36,35-44,Early_Career,50-75k,2023-12-11/2023-12-17
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.17,1.45,13.72,25-34,Mid_Career,50-75k,2023-11-13/2023-11-19
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.33,8.46,48.87,45-54,Early_Career,20-35k,2023-11-20/2023-11-26
2023-11-26,Manchester,Humble_Direct,Digital,TIER_10,2,25.42,2.31,23.11,35-44,Senior,<20k,2023-11-20/2023-11-26
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,56.86,5.62,51.25,25-34,Mid_Career,35-50k,2023-11-13/2023-11-19
2023-11-29,Manchester,Humble_Direct,Digital,TIER_10,2,29.76,3.6,26.16,45-54,Student,50-75k,2023-11-27/2023-12-03
2023-11-23,Rest_of_UK,Indie_Bookshop,Print,N/A,2,65.65,20.58,45.07,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.03,1.93,11.1,35-44,Mid_Career,20-35k,2023-12-11/2023-12-17
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.84,1.73,14.11,35-44,Student,20-35k,2023-12-11/2023-12-17
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.77,1.99,9.79,45-54,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-12-14,Rest_of_UK,Other_Online,Digital,N/A,1,17.93,2.56,15.37,25-34,Hobbyist,50-75k,2023-12-11/2023-12-17
2023-11-08,Rest_of_UK,Amazon,Print,N/A,1,33.57,10.1,23.47,35-44,Early_Career,35-50k,2023-11-06/2023-11-12
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.08,3.61,21.47,16-24,Mid_Career,50-75k,2023-11-13/2023-11-19
2023-11-05,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,51.25,6.04,45.21,35-44,Hobbyist,50-75k,2023-10-30/2023-11-05
2023-12-05,Manchester,Amazon,Digital,N/A,1,14.14,2.41,11.73,35-44,Mid_Career,<20k,2023-12-04/2023-12-10
2023-12-23,Rest_of_UK,Amazon,Digital,N/A,4,63.8,8.93,54.87,16-24,Student,<20k,2023-12-18/2023-12-24
2023-12-19,Rest_of_UK,Amazon,Print,N/A,2,51.45,18.32,33.13,25-34,Early_Career,<20k,2023-12-18/2023-12-24
2023-12-02,Manchester,Humble_Direct,Digital,TIER_10,1,15.76,1.3,14.47,35-44,Student,35-50k,2023-11-27/2023-12-03
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_18,3,85.24,11.76,73.48,16-24,Senior,35-50k,2023-12-18/2023-12-24
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,55.93,6.9,49.03,45-54,Senior,50-75k,2023-12-04/2023-12-10
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.37,3.66,23.71,35-44,Mid_Career,<20k,2023-11-20/2023-11-26
2023-12-01,Rest_of_UK,Humble_Direct,Print,TIER_18,1,24.63,9.8,14.84,45-54,Senior,75k+,2023-11-27/2023-12-03
2023-12-18,Rest_of_UK,Other_Online,Print,N/A,2,39.03,22.94,16.09,25-34,Early_Career,20-35k,2023-12-18/2023-12-24
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.88,1.87,10.0,55+,Student,<20k,2023-11-20/2023-11-26
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,54.97,9.24,45.73,16-24,Mid_Career,75k+,2023-11-06/2023-11-12
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,20.51,3.24,17.27,25-34,Hobbyist,35-50k,2023-12-18/2023-12-24
2023-12-04,Rest_of_UK,Humble_Direct,Print,TIER_36,1,52.4,15.43,36.97,45-54,Early_Career,20-35k,2023-12-04/2023-12-10
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.38,1.26,9.12,35-44,Hobbyist,35-50k,2023-12-11/2023-12-17
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.28,1.79,12.49,16-24,Mid_Career,20-35k,2023-11-27/2023-12-03
2023-11-22,Rest_of_UK,Amazon,Digital,N/A,1,18.23,1.85,16.38,45-54,Mid_Career,<20k,2023-11-20/2023-11-26
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.21,4.08,22.12,25-34,Mid_Career,50-75k,2023-11-20/2023-11-26
2023-11-16,Rest_of_UK,Other_Online,Print,N/A,1,27.39,9.95,17.44,35-44,Senior,75k+,2023-11-13/2023-11-19
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.44,1.09,9.35,25-34,Early_Career,20-35k,2023-11-06/2023-11-12
2023-11-08,Rest_of_UK,Amazon,Digital,N/A,2,38.32,6.54,31.78,45-54,Mid_Career,35-50k,2023-11-06/2023-11-12
2023-12-02,Rest_of_UK,Other_Online,Print,N/A,2,60.05,19.7,40.36,25-34,Mid_Career,35-50k,2023-11-27/2023-12-03
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.12,2.31,10.81,16-24,Mid_Career,<20k,2023-11-20/2023-11-26
2023-12-03,Manchester,Humble_Direct,Digital,TIER_36,1,56.59,10.18,46.41,35-44,Student,35-50k,2023-11-27/2023-12-03
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,50.99,4.97,46.02,16-24,Senior,<20k,2023-11-06/2023-11-12
2023-11-05,Rest_of_UK,Other_Online,Print,N/A,2,53.54,19.37,34.17,25-34,Hobbyist,<20k,2023-10-30/2023-11-05
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,41.03,5.64,35.39,25-34,Early_Career,<20k,2023-11-20/2023-11-26
2023-11-17,Rest_of_UK,Amazon,Digital,N/A,1,12.13,1.26,10.87,25-34,Mid_Career,20-35k,2023-11-13/2023-11-19
2023-11-22,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.29,3.67,17.62,45-54,Early_Career,<20k,2023-11-20/2023-11-26
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.16,3.02,15.15,55+,Student,20-35k,2023-12-04/2023-12-10
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,31.93,2.95,28.98,45-54,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-11-07,Rest_of_UK,Amazon,Print,N/A,1,28.39,10.18,18.2,25-34,Student,<20k,2023-11-06/2023-11-12
2023-12-09,Manchester,Humble_Direct,Digital,TIER_18,1,25.16,3.1,22.06,16-24,Mid_Career,50-75k,2023-12-04/2023-12-10
2023-11-04,Rest_of_UK,Other_Online,Print,N/A,2,45.52,18.72,26.8,25-34,Mid_Career,<20k,2023-10-30/2023-11-05
2023-11-20,Rest_of_UK,Amazon,Digital,N/A,2,35.79,5.49,30.3,35-44,Student,<20k,2023-11-20/2023-11-26
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_18,4,84.03,11.16,72.86,45-54,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.44,2.43,18.02,35-44,Student,20-35k,2023-11-20/2023-11-26
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,38.11,3.61,34.5,55+,Senior,20-35k,2023-11-27/2023-12-03
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.61,2.54,12.06,25-34,Student,35-50k,2023-11-27/2023-12-03
2023-11-30,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,55.52,9.56,45.96,25-34,Hobbyist,20-35k,2023-11-27/2023-12-03
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.96,2.68,24.28,25-34,Early_Career,35-50k,2023-12-04/2023-12-10
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.02,1.22,12.8,25-34,Hobbyist,50-75k,2023-12-11/2023-12-17
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.55,2.26,18.28,25-34,Early_Career,75k+,2023-12-11/2023-12-17
2023-11-25,Rest_of_UK,Other_Online,Digital,N/A,1,21.08,1.96,19.12,45-54,Student,50-75k,2023-11-20/2023-11-26
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,42.4,6.21,36.19,45-54,Student,<20k,2023-12-04/2023-12-10
2023-11-02,Rest_of_UK,Humble_Direct,Digital,TIER_36,3,134.12,22.98,111.14,16-24,Early_Career,<20k,2023-10-30/2023-11-05
2023-11-03,Rest_of_UK,Amazon,Digital,N/A,2,33.9,5.48,28.42,35-44,Early_Career,20-35k,2023-10-30/2023-11-05
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,107.45,12.22,95.22,25-34,Student,75k+,2023-12-11/2023-12-17
2023-11-27,Rest_of_UK,Other_Online,Print,N/A,1,26.01,12.27,13.73,55+,Mid_Career,<20k,2023-11-27/2023-12-03
2023-11-18,Rest_of_UK,Amazon,Digital,N/A,1,19.71,2.63,17.08,55+,Mid_Career,<20k,2023-11-13/2023-11-19
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.02,2.06,11.96,25-34,Senior,<20k,2023-12-11/2023-12-17
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.59,2.22,11.37,16-24,Hobbyist,35-50k,2023-12-18/2023-12-24
2023-11-08,Manchester,Humble_Direct,Digital,TIER_18,2,37.46,4.1,33.36,16-24,Senior,35-50k,2023-11-06/2023-11-12
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.51,1.96,9.56,25-34,Student,20-35k,2023-11-13/2023-11-19
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.26,1.37,12.89,25-34,Hobbyist,<20k,2023-11-13/2023-11-19
2023-11-03,Rest_of_UK,Other_Online,Print,N/A,2,57.41,22.44,34.98,35-44,Hobbyist,35-50k,2023-10-30/2023-11-05
2023-11-13,Manchester,Humble_Direct,Digital,TIER_10,1,14.22,1.87,12.36,25-34,Student,20-35k,2023-11-13/2023-11-19
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.83,1.83,12.0,25-34,Early_Career,50-75k,2023-12-11/2023-12-17
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.07,1.58,16.49,55+,Early_Career,<20k,2023-12-11/2023-12-17
2023-11-03,Rest_of_UK,Other_Online,Print,N/A,2,47.8,19.15,28.65,16-24,Early_Career,50-75k,2023-10-30/2023-11-05
2023-12-22,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,29.08,2.44,26.64,35-44,Mid_Career,50-75k,2023-12-18/2023-12-24
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.9,3.92,19.98,25-34,Mid_Career,50-75k,2023-11-06/2023-11-12
2023-11-27,Rest_of_UK,Amazon,Print,N/A,1,29.49,12.33,17.17,16-24,Early_Career,35-50k,2023-11-27/2023-12-03
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.41,4.56,20.85,35-44,Hobbyist,35-50k,2023-11-20/2023-11-26
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,6,62.05,9.16,52.89,16-24,Mid_Career,<20k,2023-10-30/2023-11-05
2023-12-03,Rest_of_UK,Indie_Bookshop,Print,N/A,3,57.99,23.71,34.29,16-24,Early_Career,<20k,2023-11-27/2023-12-03
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.2,0.97,9.23,35-44,Early_Career,35-50k,2023-12-04/2023-12-10
2023-11-05,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,90.43,14.25,76.18,25-34,Mid_Career,35-50k,2023-10-30/2023-11-05
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,42.85,7.6,35.25,25-34,Student,<20k,2023-11-13/2023-11-19
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.57,2.68,24.9,16-24,Mid_Career,75k+,2023-11-20/2023-11-26
2023-11-30,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.58,1.2,13.38,25-34,Early_Career,50-75k,2023-11-27/2023-12-03
2023-11-05,Rest_of_UK,Indie_Bookshop,Digital,N/A,2,41.73,6.63,35.09,35-44,Early_Career,75k+,2023-10-30/2023-11-05
2023-12-19,Rest_of_UK,Amazon,Print,N/A,1,18.95,9.74,9.21,16-24,Early_Career,35-50k,2023-12-18/2023-12-24
2023-12-07,Rest_of_UK,Amazon,Print,N/A,1,26.37,8.2,18.17,25-34,Early_Career,<20k,2023-12-04/2023-12-10
2023-11-30,Rest_of_UK,Indie_Bookshop,Digital,N/A,2,27.44,2.84,24.6,45-54,Mid_Career,<20k,2023-11-27/2023-12-03
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.84,2.83,18.01,25-34,Mid_Career,35-50k,2023-11-27/2023-12-03
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.69,1.78,19.91,35-44,Senior,50-75k,2023-11-27/2023-12-03
2023-12-17,Manchester,Humble_Direct,Digital,TIER_18,1,27.63,4.51,23.12,25-34,Student,50-75k,2023-12-11/2023-12-17
2023-12-17,Rest_of_UK,Other_Online,Digital,N/A,2,38.79,4.65,34.14,25-34,Mid_Career,35-50k,2023-12-11/2023-12-17
2023-11-07,Rest_of_UK,Indie_Bookshop,Print,N/A,3,70.76,26.47,44.29,16-24,Early_Career,<20k,2023-11-06/2023-11-12
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,22.99,3.7,19.29,35-44,Senior,50-75k,2023-12-18/2023-12-24
2023-12-13,Manchester,Amazon,Digital,N/A,2,36.83,5.53,31.3,55+,Mid_Career,50-75k,2023-12-11/2023-12-17
2023-12-22,Rest_of_UK,Amazon,Print,N/A,2,64.2,19.1,45.1,16-24,Early_Career,50-75k,2023-12-18/2023-12-24
2023-11-04,Rest_of_UK,Other_Online,Print,N/A,7,127.24,82.0,45.24,35-44,Mid_Career,<20k,2023-10-30/2023-11-05
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,54.73,6.95,47.78,25-34,Mid_Career,<20k,2023-11-27/2023-12-03
2023-12-21,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,56.42,4.81,51.6,35-44,Early_Career,75k+,2023-12-18/2023-12-24
2023-12-10,Rest_of_UK,Amazon,Print,N/A,1,26.59,9.31,17.28,25-34,Mid_Career,20-35k,2023-12-04/2023-12-10
